order_id,product_id,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,review_score,review_comment_message,customer_id,order_status,order_delivered_customer_date,order_estimated_delivery_date,payment_sequential,payment_type,payment_installments,payment_value,customer_zip_code_prefix,customer_city,customer_state,sellers_count,products_count,estimated_delivery_time,actual_delivery_time,diff_in_delivery_time,on_time_delivery,avg_product_value,total_order_cost,order_freight_ratio,purchase_dayofweek,purchase_dayofmonth,purchase_weekofmonth,purchase_weekofyear,is_reviewed,customer_id_int,product_id_int
a0e03cdf46a28b86f2d93ccecaeca421,99a4788cb24856965c36a24e339b6058,86.9,16.24,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,068789693897e19b35ea3b9e71613c75,delivered,2018-01-17,2018-01-31,1,credit_card,2,103.14,19780,quata,SP,488,1,25,11,14,1,86.9,103.14,0.1868814729574223,5,6,0,1,0,380,16
a13f2110ae8bab95d529304f3b2dbbc1,99a4788cb24856965c36a24e339b6058,89.9,16.26,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,1,no_review,94e1e12a3d64d14c81f0058db88d2cdf,delivered,2017-11-18,2017-11-22,1,credit_card,8,106.16,2762,sao paulo,SP,488,1,21,17,4,1,89.9,106.16,0.1808676307007786,2,1,0,44,0,381,16
a150844c1dfa605f925885746f98fe55,99a4788cb24856965c36a24e339b6058,89.9,16.26,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,4,no_review,b804b2833d003cbf0ca148ee493d46f8,delivered,2017-10-30,2017-11-09,1,credit_card,1,19.63,9931,diadema,SP,488,1,18,8,10,1,89.9,106.16,0.1808676307007786,6,22,3,42,0,382,16
a150844c1dfa605f925885746f98fe55,99a4788cb24856965c36a24e339b6058,89.9,16.26,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,4,no_review,b804b2833d003cbf0ca148ee493d46f8,delivered,2017-10-30,2017-11-09,3,voucher,1,57.69,9931,diadema,SP,488,1,18,8,10,1,89.9,106.16,0.1808676307007786,6,22,3,42,0,382,16
a150844c1dfa605f925885746f98fe55,99a4788cb24856965c36a24e339b6058,89.9,16.26,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,4,no_review,b804b2833d003cbf0ca148ee493d46f8,delivered,2017-10-30,2017-11-09,2,voucher,1,28.84,9931,diadema,SP,488,1,18,8,10,1,89.9,106.16,0.1808676307007786,6,22,3,42,0,382,16
a15641400fbcb7ec727c8f5fcd9ae5f4,99a4788cb24856965c36a24e339b6058,89.9,11.24,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,"As lannister é uma referencia em questão de entrega, sem comentarios.",477c364409ec4664afc58d14a58462b8,delivered,2017-05-09,2017-05-24,1,credit_card,6,101.14,2029,sao paulo,SP,488,1,22,7,15,1,89.9,101.14,0.125027808676307,1,2,0,18,1,383,16
a24474d0a4ebace563a0695a14b5bb0a,99a4788cb24856965c36a24e339b6058,89.9,25.91,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,1,Ainda não recebi o produto :(,fd586069669833b4011c44eb39e6b011,delivered,2017-05-26,2017-06-16,1,credit_card,1,231.62,50090,recife,PE,488,2,34,13,21,1,44.95,115.81,0.2882091212458287,4,12,1,19,1,384,16
a24474d0a4ebace563a0695a14b5bb0a,35afc973633aaeb6b877ff57b2793310,89.9,25.91,56.0,176.0,1.0,1825.0,53.0,10.0,40.0,home_confort,1,Ainda não recebi o produto :(,fd586069669833b4011c44eb39e6b011,delivered,2017-05-26,2017-06-16,1,credit_card,1,231.62,50090,recife,PE,165,2,34,13,21,1,44.95,115.81,0.2882091212458287,4,12,1,19,1,384,21
a25652096ac097b28b9a7f41d188c551,99a4788cb24856965c36a24e339b6058,89.9,21.12,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,Recomendo o produto muito bom. Pensei q seria mais grande mais goste igual. ,453f30c948afc44aecdf5cceec18f8be,delivered,2017-10-03,2017-10-09,1,boleto,1,111.02,37610,bom repouso,MG,488,1,20,14,6,1,89.9,111.02,0.2349276974416017,6,17,2,37,1,385,16
a34ed5f2bd7e75fc794ebabd8d4f1041,99a4788cb24856965c36a24e339b6058,89.9,14.8,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,4,no_review,647ec85c95efad786c21bc2ec967de35,delivered,2017-04-24,2017-05-11,1,credit_card,1,4.72,20771,rio de janeiro,RJ,488,1,25,8,17,1,89.9,104.7,0.1646273637374861,6,16,2,15,0,386,16
a34ed5f2bd7e75fc794ebabd8d4f1041,99a4788cb24856965c36a24e339b6058,89.9,14.8,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,4,no_review,647ec85c95efad786c21bc2ec967de35,delivered,2017-04-24,2017-05-11,2,voucher,1,99.98,20771,rio de janeiro,RJ,488,1,25,8,17,1,89.9,104.7,0.1646273637374861,6,16,2,15,0,386,16
a367cb36e03523fd763a8782ad9ba177,99a4788cb24856965c36a24e339b6058,89.9,11.24,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,4,Muito bom. Entrega rápida e do produto certo. Recomendo.,4cf3e3c5c19ffcd9d7d4e1d78f966aca,delivered,2017-03-13,2017-03-24,1,credit_card,2,101.14,9220,santo andre,SP,488,1,18,7,11,1,89.9,101.14,0.125027808676307,0,6,0,10,1,387,16
a6b7a54fd0db4d3a5d6c9d6af0aae6d1,99a4788cb24856965c36a24e339b6058,89.9,21.12,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,2,Espero que entregue o jogo de toalha que não veio ,5db13cce4f0d86bd1ddeded4262b0db0,delivered,2017-11-13,2017-11-23,1,credit_card,10,222.04,21230,rio de janeiro,RJ,488,2,22,12,10,1,44.95,111.02,0.2349276974416017,2,1,0,44,1,388,16
a6b7a54fd0db4d3a5d6c9d6af0aae6d1,99a4788cb24856965c36a24e339b6058,89.9,21.12,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,2,Espero que entregue o jogo de toalha que não veio ,5db13cce4f0d86bd1ddeded4262b0db0,delivered,2017-11-13,2017-11-23,1,credit_card,10,222.04,21230,rio de janeiro,RJ,488,2,22,12,10,1,44.95,111.02,0.2349276974416017,2,1,0,44,1,388,16
a6dd782e2849f77fd6bbd0af0f3ebc46,99a4788cb24856965c36a24e339b6058,89.9,15.38,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,afb111b7bf74e7009ed80cfb31a0e86e,delivered,2017-07-18,2017-07-21,1,credit_card,5,105.28,31580,belo horizonte,MG,488,1,22,19,3,1,89.9,105.28,0.1710789766407119,3,29,4,26,0,389,16
a70e674cb417d64ebfc3ea9493ba90d8,99a4788cb24856965c36a24e339b6058,79.9,23.36,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,1,Meu produto não foi entregue como eu vou fazer agora ,9c0b479752d281591ff3ae138fe39b57,shipped,2018-07-17,2018-07-17,1,voucher,1,103.26,26220,nova iguacu,RJ,488,1,25,25,0,0,79.9,103.26,0.2923654568210262,3,21,3,25,1,390,16
a72698cb5818851e1f19815692cf256b,99a4788cb24856965c36a24e339b6058,89.9,12.13,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,4,no_review,483468a56a54dbbbf8f2b2354cc8a729,delivered,2017-05-18,2017-05-29,1,credit_card,9,102.03,12518,guaratingueta,SP,488,1,19,8,11,1,89.9,102.03,0.1349276974416017,2,10,1,19,0,391,16
a72d0db4daa2d7a8a1a4a8e499cc2ae5,99a4788cb24856965c36a24e339b6058,89.9,15.38,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,4,no_review,483f9f95efee899a6f12385108817317,delivered,2017-08-01,2017-08-11,1,credit_card,5,105.28,91770,porto alegre,RS,488,1,24,14,10,1,89.9,105.28,0.1710789766407119,1,18,2,29,0,392,16
a8eeef949a97362f253b5d6b9aa7b498,99a4788cb24856965c36a24e339b6058,86.9,28.1,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,1,"No status esta dizendo que ja foi entregue, agora cade o produto??",6a3e325c41d9bf26e23a25e1158851fe,delivered,2018-02-15,2018-03-01,1,credit_card,5,230.52,4336,sao paulo,SP,488,2,24,10,14,1,43.45,115.0,0.3233601841196777,0,5,0,6,1,393,16
a8eeef949a97362f253b5d6b9aa7b498,f2e53dd1670f3c376518263b3f71424d,109.9,5.62,53.0,236.0,2.0,1975.0,41.0,13.0,31.0,bed_bath_table,1,"No status esta dizendo que ja foi entregue, agora cade o produto??",6a3e325c41d9bf26e23a25e1158851fe,delivered,2018-02-15,2018-03-01,1,credit_card,5,230.52,4336,sao paulo,SP,32,2,24,10,14,1,54.95,115.52,0.0511373976342129,0,5,0,6,1,393,19
a8f0774db1f2d93e5b48a0c370d423ed,99a4788cb24856965c36a24e339b6058,89.9,12.13,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,4,no_review,643eef272290bb07a700d92a22096e37,delivered,2017-07-07,2017-07-18,1,boleto,1,102.03,13070,campinas,SP,488,1,18,7,11,1,89.9,102.03,0.1349276974416017,2,28,4,26,0,394,16
a8f1f10558180d8aebf3fc5550f853a2,99a4788cb24856965c36a24e339b6058,89.9,17.88,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,4,no_review,bdaa75489c4822902151a3dce16288cb,delivered,2017-06-30,2017-07-11,1,credit_card,5,107.78,87070,maringa,PR,488,1,22,11,11,1,89.9,107.78,0.1988876529477196,0,19,2,25,0,395,16
a95c742fa7426798396959c1bd1d6ab8,99a4788cb24856965c36a24e339b6058,86.9,21.1,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,deccef8e76b297c735efd35686db0bf9,delivered,2018-02-21,2018-03-08,2,voucher,1,99.65,89500,cacador,SC,488,1,30,15,15,1,86.9,108.0,0.2428078250863061,0,5,0,6,0,396,16
a95c742fa7426798396959c1bd1d6ab8,99a4788cb24856965c36a24e339b6058,86.9,21.1,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,deccef8e76b297c735efd35686db0bf9,delivered,2018-02-21,2018-03-08,1,credit_card,1,8.35,89500,cacador,SC,488,1,30,15,15,1,86.9,108.0,0.2428078250863061,0,5,0,6,0,396,16
a9e5c8ee36309e5b4e9dfa5bb219f6f5,99a4788cb24856965c36a24e339b6058,89.9,25.91,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,3f69775c4daa9083f46a17bfbc5a05da,delivered,2017-06-27,2017-07-11,1,credit_card,1,0.8,50860,recife,PE,488,1,36,22,14,1,89.9,115.81,0.2882091212458287,0,5,0,23,0,397,16
a9e5c8ee36309e5b4e9dfa5bb219f6f5,99a4788cb24856965c36a24e339b6058,89.9,25.91,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,3f69775c4daa9083f46a17bfbc5a05da,delivered,2017-06-27,2017-07-11,2,voucher,1,115.01,50860,recife,PE,488,1,36,22,14,1,89.9,115.81,0.2882091212458287,0,5,0,23,0,397,16
aa99d4d374a4defa38916e38322b1749,99a4788cb24856965c36a24e339b6058,86.9,33.06,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,e98243b9c86d2b1f80a9186caa633023,delivered,2018-02-10,2018-02-16,1,credit_card,10,119.96,60191,fortaleza,CE,488,1,30,24,6,1,86.9,119.96,0.3804372842347526,2,17,2,3,0,398,16
aad0caf83fc9dd12e8f3f87eb37b5b6b,99a4788cb24856965c36a24e339b6058,89.9,12.13,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,0d8c61ac7bb256d13971bfe77837c0af,delivered,2017-07-17,2017-07-21,1,credit_card,4,102.03,7178,guarulhos,SP,488,1,19,15,4,1,89.9,102.03,0.1349276974416017,6,2,0,26,0,399,16
ab12a70fb1db89901f89c16464249395,99a4788cb24856965c36a24e339b6058,89.9,17.88,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,3,Bom,a9686bd14c5592e4a7ada5df264afcff,delivered,2017-08-28,2017-09-05,1,credit_card,7,107.78,23831,itaguai,RJ,488,1,22,14,8,1,89.9,107.78,0.1988876529477196,6,13,1,32,1,400,16
ab77be4cf9bf132ca4d82049e786e528,99a4788cb24856965c36a24e339b6058,89.9,21.12,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,4,no_review,860ac166573be76ffb00c3e483892094,delivered,2017-09-29,2017-10-06,1,boleto,1,111.02,30535,belo horizonte,MG,488,1,17,10,7,1,89.9,111.02,0.2349276974416017,5,16,2,37,0,401,16
abc28055285d422fe7fd990935433cd9,99a4788cb24856965c36a24e339b6058,89.9,14.8,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,4,"veio como eu esperava, muito bonitas",7a62749a3193d655da644468f0a4d1ef,delivered,2017-04-17,2017-04-19,1,credit_card,5,104.7,89560,videira,SC,488,1,23,21,2,1,89.9,104.7,0.1646273637374861,0,27,3,13,1,402,16
ac086c46cd97732d9bbef84d3e0d3c43,99a4788cb24856965c36a24e339b6058,89.9,21.08,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,4181c1efd9dac6b7c835fddf36b25185,delivered,2017-04-25,2017-05-08,1,boleto,1,110.98,78630,campinapolis,MT,488,1,34,21,13,1,89.9,110.98,0.2344827586206896,5,1,0,13,0,403,16
ac56c167333aca5b20ab180d2f00079e,99a4788cb24856965c36a24e339b6058,89.9,19.5,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,1,"Umdos kits chegou certo o outro chegou foi cortina, não pedi cortina.. e não consigo falar com a loja",6da16227a15e57a2242748406e95844a,delivered,2017-10-01,2017-10-04,1,credit_card,6,218.8,70737,brasilia,DF,488,2,19,16,3,1,44.95,109.4,0.2169076751946607,3,14,2,37,1,404,16
ac56c167333aca5b20ab180d2f00079e,35afc973633aaeb6b877ff57b2793310,89.9,19.5,56.0,176.0,1.0,1825.0,53.0,10.0,40.0,home_confort,1,"Umdos kits chegou certo o outro chegou foi cortina, não pedi cortina.. e não consigo falar com a loja",6da16227a15e57a2242748406e95844a,delivered,2017-10-01,2017-10-04,1,credit_card,6,218.8,70737,brasilia,DF,165,2,19,16,3,1,44.95,109.4,0.2169076751946607,3,14,2,37,1,404,21
adc5d4b4ff1723e6a68bb73bb1eda4a8,99a4788cb24856965c36a24e339b6058,89.9,12.13,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,3,OTIMO,630e9a67c8d1528b356f51ba17702570,delivered,2017-07-26,2017-08-03,1,credit_card,2,102.03,9951,diadema,SP,488,1,20,12,8,1,89.9,102.03,0.1349276974416017,4,14,2,28,1,405,16
ae6bf543002a1635b6158f90b3fcdeb7,99a4788cb24856965c36a24e339b6058,89.9,11.24,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,1,"Foto diferente do produto, qualidade ruim.",4b8449f6f267ff67d74a83a4441dd7b5,delivered,2017-05-05,2017-05-12,1,credit_card,5,101.14,17507,marilia,SP,488,1,20,13,7,1,89.9,101.14,0.125027808676307,5,22,3,16,1,406,16
aed8a6355c72e229dbe6db611871f210,99a4788cb24856965c36a24e339b6058,79.9,14.87,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,aa8825bc17f2b9387c3a0e0b2016f1dd,delivered,2018-06-29,2018-07-16,1,boleto,1,94.77,6700,cotia,SP,488,1,23,6,17,1,79.9,94.77,0.1861076345431789,4,22,3,25,0,407,16
b05bd539cf70694e3270a23f22156f3a,99a4788cb24856965c36a24e339b6058,89.9,12.13,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,1,no_review,1fd86c615df86be8983b0ed134d3d23d,delivered,2017-07-20,2017-07-21,1,credit_card,8,102.03,4929,sao paulo,SP,488,1,17,16,1,1,89.9,102.03,0.1349276974416017,0,3,0,27,0,408,16
b11885588302a2ee5cae9e5895eed42d,99a4788cb24856965c36a24e339b6058,89.9,15.38,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,ba872cbbf97d4d4fceb595cb1e1ef62a,delivered,2017-05-24,2017-06-02,1,credit_card,8,105.28,25251,duque de caxias,RJ,488,1,21,12,9,1,89.9,105.28,0.1710789766407119,4,12,1,19,0,409,16
b187d8fad952a36e97e60b43eae77987,99a4788cb24856965c36a24e339b6058,86.9,16.24,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,Muito bom comprar no baratheon ,cbbc22c778fc1cfd0ea1262a6383c2dc,delivered,2018-02-21,2018-03-06,1,credit_card,3,103.14,3470,sao paulo,SP,488,1,24,11,13,1,86.9,103.14,0.1868814729574223,5,10,1,6,1,410,16
b2904e4b8dc7f4317993cb7d645f1a85,99a4788cb24856965c36a24e339b6058,89.9,19.5,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,1,O fabricante não entrou mais em contato comigo para explicar porque os produtos que comprei não foram entregues.,6078d4d210247a79ca7559bff4d79ffe,delivered,2018-01-09,2017-12-26,1,credit_card,15,218.8,91225,porto alegre,RS,488,2,29,43,-14,0,44.95,109.4,0.2169076751946607,0,27,3,48,1,411,16
b2904e4b8dc7f4317993cb7d645f1a85,35afc973633aaeb6b877ff57b2793310,89.9,19.5,56.0,176.0,1.0,1825.0,53.0,10.0,40.0,home_confort,1,O fabricante não entrou mais em contato comigo para explicar porque os produtos que comprei não foram entregues.,6078d4d210247a79ca7559bff4d79ffe,delivered,2018-01-09,2017-12-26,1,credit_card,15,218.8,91225,porto alegre,RS,165,2,29,43,-14,0,44.95,109.4,0.2169076751946607,0,27,3,48,1,411,21
b321496a8a79d3afa95938149a1fcaa5,99a4788cb24856965c36a24e339b6058,89.9,16.33,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,a3d018dbe7100eced7eae9ca087430f9,delivered,2017-04-17,2017-05-02,1,boleto,1,106.23,79995,coronel sapucaia,MS,488,1,27,12,15,1,89.9,106.23,0.1816462736373748,5,1,0,13,0,412,16
b415a35a700ab8411988f58b4db6daf4,99a4788cb24856965c36a24e339b6058,86.9,21.1,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,3,"Foi solicitado na cor tabaco, mas veio nas cores tabaco e verde, mas tá tranquilo...",02752ad42b3d725c49a1194731564a0a,delivered,2018-02-02,2018-02-09,1,credit_card,4,108.0,28995,saquarema,RJ,488,1,30,23,7,1,86.9,108.0,0.2428078250863061,0,8,1,2,1,413,16
b418f47f5f940ca554e3010f3c009c8f,99a4788cb24856965c36a24e339b6058,89.9,21.12,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,3,"Como não recebi o produto,não tenho como recomendar.
Favor entrar em contato comigo para esclarecer.",5acd1a67f329f6da37575c08b32b87e8,delivered,2018-01-04,2017-12-22,1,credit_card,10,111.02,90020,porto alegre,RS,488,1,28,41,-13,0,89.9,111.02,0.2349276974416017,4,24,3,47,1,414,16
b4f32b99da22c8263a0cf99ddd7cb55f,99a4788cb24856965c36a24e339b6058,89.9,15.38,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,0ea326425f455ed155649f875ca7a168,delivered,2017-05-26,2017-06-13,1,credit_card,6,105.28,87235,indianopolis,PR,488,1,25,7,18,1,89.9,105.28,0.1710789766407119,4,19,2,20,0,415,16
b5247833e91b546f44ba90190eaee96f,99a4788cb24856965c36a24e339b6058,89.9,15.38,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,adfecba3f0ad769e4e73e28b71eaa2f5,delivered,2017-06-02,2017-06-22,2,voucher,1,96.95,76600,goias,GO,488,1,30,10,20,1,89.9,105.28,0.1710789766407119,1,23,3,21,0,416,16
b5247833e91b546f44ba90190eaee96f,99a4788cb24856965c36a24e339b6058,89.9,15.38,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,adfecba3f0ad769e4e73e28b71eaa2f5,delivered,2017-06-02,2017-06-22,1,credit_card,1,8.33,76600,goias,GO,488,1,30,10,20,1,89.9,105.28,0.1710789766407119,1,23,3,21,0,416,16
b737d0aece7ff528ec36941e12664817,99a4788cb24856965c36a24e339b6058,86.9,21.1,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,f396efa1786c7dfc9742d2512ff88f0c,delivered,2018-01-16,2018-01-29,1,credit_card,10,108.0,72145,brasilia,DF,488,1,27,14,13,1,86.9,108.0,0.2428078250863061,6,31,4,52,0,417,16
b7ee003a15e0771e300ba4fa565c1cde,99a4788cb24856965c36a24e339b6058,89.9,13.65,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,1,Até agora o produto não foi entregue e não tenho nenhuma resposta ou notícias... ,bb248d53ccfad4213d4cc085f4ea8605,shipped,2017-06-27,2017-06-27,1,credit_card,2,103.55,4840,sao paulo,SP,488,1,21,21,0,0,89.9,103.55,0.1518353726362625,1,6,0,23,1,418,16
b88aaf0a038b725ea2225ef4ebbe343a,99a4788cb24856965c36a24e339b6058,86.9,16.29,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,3,no_review,9d823bbc66d309224a2fc79014782e0d,delivered,2018-03-26,2018-04-05,1,boleto,1,103.19,7240,guarulhos,SP,488,1,15,5,10,1,86.9,103.19,0.1874568469505178,0,19,2,12,0,419,16
b92773553b06cfc1042db69dc1a5b70b,99a4788cb24856965c36a24e339b6058,89.9,15.38,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,"Estou muito satisfeita com a minha compra,as toalhas sao lindas e de qualidade!",c470810bfc23c2293a7d75a7200cf99f,delivered,2017-07-25,2017-08-01,1,credit_card,1,105.28,27916,macae,RJ,488,1,23,16,7,1,89.9,105.28,0.1710789766407119,6,9,1,27,1,420,16
b9fa782d4918580e25b6e3b516a55710,99a4788cb24856965c36a24e339b6058,89.9,12.13,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,Avental lindo!,a04716671ee5940d3e3fa0c3fbc939da,delivered,2017-05-23,2017-06-06,3,voucher,1,14.26,2422,sao paulo,SP,488,1,21,7,14,1,89.9,102.03,0.1349276974416017,1,16,2,20,1,421,16
b9fa782d4918580e25b6e3b516a55710,99a4788cb24856965c36a24e339b6058,89.9,12.13,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,Avental lindo!,a04716671ee5940d3e3fa0c3fbc939da,delivered,2017-05-23,2017-06-06,4,voucher,1,40.95,2422,sao paulo,SP,488,1,21,7,14,1,89.9,102.03,0.1349276974416017,1,16,2,20,1,421,16
b9fa782d4918580e25b6e3b516a55710,99a4788cb24856965c36a24e339b6058,89.9,12.13,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,Avental lindo!,a04716671ee5940d3e3fa0c3fbc939da,delivered,2017-05-23,2017-06-06,2,voucher,1,25.79,2422,sao paulo,SP,488,1,21,7,14,1,89.9,102.03,0.1349276974416017,1,16,2,20,1,421,16
b9fa782d4918580e25b6e3b516a55710,99a4788cb24856965c36a24e339b6058,89.9,12.13,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,Avental lindo!,a04716671ee5940d3e3fa0c3fbc939da,delivered,2017-05-23,2017-06-06,1,voucher,1,21.03,2422,sao paulo,SP,488,1,21,7,14,1,89.9,102.03,0.1349276974416017,1,16,2,20,1,421,16
ba05596e1b0875fac4abdf6a6d036743,99a4788cb24856965c36a24e339b6058,89.9,15.38,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,da7acf84f4943e92fe8d8c767824a994,delivered,2017-08-01,2017-08-10,1,credit_card,7,105.28,95780,montenegro,RS,488,1,26,17,9,1,89.9,105.28,0.1710789766407119,5,15,2,28,0,422,16
bba3ea9fc64e1b3a64a4c0a5dd38b005,99a4788cb24856965c36a24e339b6058,89.9,1.18,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,3,"Pedi uma capa de sofá e um jogo de toalhas, só a capa chegou, não recebi nenhum informação sobre as toalhas.
",ee0c2cfd11830d31ea22fcadfe061af5,delivered,2017-12-11,2017-12-27,1,credit_card,6,277.65,6416,barueri,SP,488,2,21,5,16,1,44.95,91.08,0.0131256952169076,0,4,0,49,1,423,16
bba3ea9fc64e1b3a64a4c0a5dd38b005,3458b4c1fcbe46e2eedb48e00960a60e,157.0,29.57,56.0,1009.0,2.0,1700.0,20.0,45.0,35.0,bed_bath_table,3,"Pedi uma capa de sofá e um jogo de toalhas, só a capa chegou, não recebi nenhum informação sobre as toalhas.
",ee0c2cfd11830d31ea22fcadfe061af5,delivered,2017-12-11,2017-12-27,1,credit_card,6,277.65,6416,barueri,SP,5,2,21,5,16,1,78.5,186.57,0.1883439490445859,0,4,0,49,1,423,32
bd12688625f6f378f5892c777f735b1d,99a4788cb24856965c36a24e339b6058,89.9,15.38,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,1,produto bem inferior n gostei achei péssimo.................,cd241660996be926eb075d2bdd2d0d61,delivered,2017-07-29,2017-08-04,1,boleto,1,105.28,31910,belo horizonte,MG,488,1,20,14,6,1,89.9,105.28,0.1710789766407119,3,13,1,28,1,424,16
bd23f37e365507db2b5b5b624b413315,99a4788cb24856965c36a24e339b6058,89.9,14.8,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,2,no_review,3f7e2ff85b0210e92f5b1d447b687526,delivered,2017-03-17,2017-03-23,1,credit_card,10,104.7,37810,guaranesia,MG,488,1,23,17,6,1,89.9,104.7,0.1646273637374861,1,28,4,9,0,425,16
bd5159bb719385afe3b487906110342c,99a4788cb24856965c36a24e339b6058,89.9,15.38,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,5,no_review,7635521331d89d14ac8b9e2b50a8803b,delivered,2017-05-25,2017-06-09,1,credit_card,10,105.28,70660,brasilia,DF,488,1,25,10,15,1,89.9,105.28,0.1710789766407119,0,15,2,20,0,426,16
bd6a5598892338bf9e6ad1f5ba2d1f4c,99a4788cb24856965c36a24e339b6058,89.9,16.33,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,3,Xxxx,405901129a10fc58c472bf5555e20d48,delivered,2017-04-10,2017-04-24,1,credit_card,3,106.23,98200,ibiruba,RS,488,1,28,14,14,1,89.9,106.23,0.1816462736373748,0,27,3,13,1,427,16
bdbb8c171bf0fe78ba7607be04099506,99a4788cb24856965c36a24e339b6058,89.9,14.8,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,4,no_review,2054ad4414cf4a7a70e5e33150efaa38,delivered,2017-03-15,2017-03-24,1,credit_card,4,104.7,38408,uberlandia,MG,488,1,22,13,9,1,89.9,104.7,0.1646273637374861,3,2,0,9,0,428,16
bdd09f356f1fb252571e6834bbea357a,99a4788cb24856965c36a24e339b6058,79.9,14.87,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,bed_bath_table,4,"As toalhas realmente não são grossas, mas são gdes e bonitas. P uso diário gostei.",a992e6c27f495b4f069589d84ef4959f,delivered,2018-07-03,2018-07-17,1,boleto,1,94.77,2637,sao paulo,SP,488,1,20,6,14,1,79.9,94.77,0.1861076345431789,1,26,3,26,1,429,16
